time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966166,998000,1368405,2.56494140625,7.363999843597412,99,12,1,1980-01-06T03:22:46,1633358408.316025,2021-10-04T17:40:08
315966173,508000,1375075,2.247894287109375,7.388000011444092,208,12,1,1980-01-06T03:22:53,1633358414.596212,2021-10-04T17:40:14
315966180,936000,1382406,1.781982421875,7.432000160217285,79,12,1,1980-01-06T03:23:00,1633358422.036232,2021-10-04T17:40:22
315966186,797000,1388408,1.8109130859375,7.440000057220459,152,12,1,1980-01-06T03:23:06,1633358428.3180518,2021-10-04T17:40:28
315966194,881000,1396414,1.970947265625,7.427999973297119,6,12,1,1980-01-06T03:23:14,1633358437.366577,2021-10-04T17:40:37
315966201,785000,1403120,1.965911865234375,7.415999889373779,137,12,1,1980-01-06T03:23:21,1633358443.7385888,2021-10-04T17:40:43
315966209,213000,1410430,1.90997314453125,7.423999786376953,210,12,1,1980-01-06T03:23:29,1633358450.62602,2021-10-04T17:40:50
315966215,83000,1416436,1.839935302734375,7.415999889373779,26,12,1,1980-01-06T03:23:35,1633358456.905788,2021-10-04T17:40:56
315966223,171000,1424449,2.242950439453125,7.335999965667725,138,12,1,1980-01-06T03:23:43,1633358464.416509,2021-10-04T17:41:04
315966229,702000,1431182,1.89898681640625,7.400000095367432,229,12,1,1980-01-06T03:23:49,1633358471.316285,2021-10-04T17:41:11
315966236,484000,1437805,1.826934814453125,7.440000057220459,34,12,1,1980-01-06T03:23:56,1633358477.625901,2021-10-04T17:41:17
315966243,676000,1445148,1.85394287109375,7.400000095367432,107,12,1,1980-01-06T03:24:03,1633358484.556416,2021-10-04T17:41:24
315966251,129000,1452494,1.292999267578125,7.52400016784668,171,12,1,1980-01-06T03:24:11,1633358491.4961078,2021-10-04T17:41:31
315966257,682000,1459178,1.279998779296875,7.52400016784668,236,12,1,1980-01-06T03:24:17,1633358497.786181,2021-10-04T17:41:37
315966265,135000,1466515,1.570953369140625,7.452000141143799,44,12,1,1980-01-06T03:24:25,1633358506.876644,2021-10-04T17:41:46
315966271,688000,1473192,1.532958984375,7.455999851226807,106,12,1,1980-01-06T03:24:31,1633358513.7863169,2021-10-04T17:41:53
315966278,486000,1479871,1.3209228515625,7.48799991607666,164,12,1,1980-01-06T03:24:38,1633358520.706353,2021-10-04T17:42:00
315966285,695000,1487213,2.906890869140625,7.124000072479248,232,12,1,1980-01-06T03:24:45,1633358527.115948,2021-10-04T17:42:07
315966293,159000,1494558,2.021942138671875,7.308000087738037,40,12,1,1980-01-06T03:24:53,1633358534.03598,2021-10-04T17:42:14
315966299,63000,1500568,2.281951904296875,7.236000061035156,94,12,1,1980-01-06T03:24:59,1633358540.336045,2021-10-04T17:42:20
315966306,544000,1507914,2.264923095703125,7.23199987411499,160,12,1,1980-01-06T03:25:06,1633358547.28608,2021-10-04T17:42:27
315966312,453000,1513922,1.910980224609375,7.335999965667725,214,12,1,1980-01-06T03:25:12,1633358553.665817,2021-10-04T17:42:33
315966319,922000,1521265,1.9449462890625,7.288000106811523,26,12,1,1980-01-06T03:25:19,1633358561.135804,2021-10-04T17:42:41
315966327,154000,1528610,1.986968994140625,7.26800012588501,90,12,1,1980-01-06T03:25:27,1633358567.485741,2021-10-04T17:42:47
315966333,74000,1534619,1.677978515625,7.320000171661377,144,12,1,1980-01-06T03:25:33,1633358576.6365318,2021-10-04T17:42:56
