time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633357494,814601,909,-52,13,-53,2021-10-04T17:24:54,1633357494.817568,2021-10-04T17:24:54
1633357495,404957,910,-52,12,-52,2021-10-04T17:24:55,1633357495.408411,2021-10-04T17:24:55
1633357498,105080,911,-50,11,-51,2021-10-04T17:24:58,1633357498.107721,2021-10-04T17:24:58
1633357498,725056,912,-50,13,-50,2021-10-04T17:24:58,1633357498.731563,2021-10-04T17:24:58
1633357499,324988,913,-55,12,-55,2021-10-04T17:24:59,1633357499.331274,2021-10-04T17:24:59
1633357499,904630,914,-54,13,-54,2021-10-04T17:24:59,1633357499.911159,2021-10-04T17:24:59
1633357500,495327,915,-51,12,-52,2021-10-04T17:25:00,1633357500.501857,2021-10-04T17:25:00
1633357501,84651,916,-52,13,-53,2021-10-04T17:25:01,1633357501.091065,2021-10-04T17:25:01
1633357501,674843,917,-54,13,-55,2021-10-04T17:25:01,1633357501.678296,2021-10-04T17:25:01
1633357504,964915,918,-50,13,-51,2021-10-04T17:25:04,1633357504.967643,2021-10-04T17:25:04
1633357505,544894,919,-51,13,-51,2021-10-04T17:25:05,1633357505.548439,2021-10-04T17:25:05
1633357506,124939,920,-51,12,-52,2021-10-04T17:25:06,1633357506.127916,2021-10-04T17:25:06
1633357506,715461,921,-52,13,-53,2021-10-04T17:25:06,1633357506.719151,2021-10-04T17:25:06
1633357507,314888,922,-54,13,-54,2021-10-04T17:25:07,1633357507.318676,2021-10-04T17:25:07
1633357507,905507,923,-56,13,-56,2021-10-04T17:25:07,1633357507.908545,2021-10-04T17:25:07
1633357510,595093,924,-51,12,-52,2021-10-04T17:25:10,1633357510.597973,2021-10-04T17:25:10
1633357511,174717,925,-51,12,-52,2021-10-04T17:25:11,1633357511.177762,2021-10-04T17:25:11
1633357511,764714,926,-51,12,-51,2021-10-04T17:25:11,1633357511.767776,2021-10-04T17:25:11
1633357512,364875,927,-50,12,-51,2021-10-04T17:25:12,1633357512.369059,2021-10-04T17:25:12
1633357512,944928,928,-51,12,-52,2021-10-04T17:25:12,1633357512.950763,2021-10-04T17:25:12
1633357513,535052,929,-52,12,-52,2021-10-04T17:25:13,1633357513.541318,2021-10-04T17:25:13
1633357514,115763,930,-53,12,-53,2021-10-04T17:25:14,1633357514.118422,2021-10-04T17:25:14
1633357517,365179,931,-49,13,-50,2021-10-04T17:25:17,1633357517.368812,2021-10-04T17:25:17
1633357517,944747,932,-50,12,-50,2021-10-04T17:25:17,1633357517.948293,2021-10-04T17:25:17
1633357518,524649,933,-50,12,-51,2021-10-04T17:25:18,1633357518.528022,2021-10-04T17:25:18
1633357519,105649,934,-50,11,-50,2021-10-04T17:25:19,1633357519.109245,2021-10-04T17:25:19
1633357519,705084,935,-50,14,-50,2021-10-04T17:25:19,1633357519.707832,2021-10-04T17:25:19
1633357520,284806,936,-52,12,-53,2021-10-04T17:25:20,1633357520.288774,2021-10-04T17:25:20
1633357522,934822,937,-51,11,-52,2021-10-04T17:25:22,1633357522.938595,2021-10-04T17:25:22
1633357523,524736,938,-52,12,-52,2021-10-04T17:25:23,1633357523.528363,2021-10-04T17:25:23
1633357524,115089,939,-52,12,-53,2021-10-04T17:25:24,1633357524.118201,2021-10-04T17:25:24
1633357524,694822,940,-53,11,-54,2021-10-04T17:25:24,1633357524.698162,2021-10-04T17:25:24
1633357525,284749,941,-52,12,-53,2021-10-04T17:25:25,1633357525.288583,2021-10-04T17:25:25
1633357525,864775,942,-51,13,-52,2021-10-04T17:25:25,1633357525.867609,2021-10-04T17:25:25
1633357526,455266,943,-50,13,-51,2021-10-04T17:25:26,1633357526.457885,2021-10-04T17:25:26
1633357529,105501,944,-51,13,-52,2021-10-04T17:25:29,1633357529.108212,2021-10-04T17:25:29
1633357529,704679,945,-51,13,-51,2021-10-04T17:25:29,1633357529.708067,2021-10-04T17:25:29
1633357530,304693,946,-51,13,-52,2021-10-04T17:25:30,1633357530.30774,2021-10-04T17:25:30
1633357530,904990,947,-53,11,-53,2021-10-04T17:25:30,1633357530.908222,2021-10-04T17:25:30
1633357531,504756,948,-52,12,-53,2021-10-04T17:25:31,1633357531.509191,2021-10-04T17:25:31
1633357532,124741,949,-50,14,-51,2021-10-04T17:25:32,1633357532.127753,2021-10-04T17:25:32
1633357532,724828,950,-51,12,-52,2021-10-04T17:25:32,1633357532.728255,2021-10-04T17:25:32
1633357535,974994,951,-53,12,-54,2021-10-04T17:25:35,1633357535.97928,2021-10-04T17:25:35
1633357536,555085,952,-51,12,-53,2021-10-04T17:25:36,1633357536.557982,2021-10-04T17:25:36
1633357537,164764,953,-51,13,-52,2021-10-04T17:25:37,1633357537.168729,2021-10-04T17:25:37
1633357537,744799,954,-53,12,-53,2021-10-04T17:25:37,1633357537.747853,2021-10-04T17:25:37
1633357538,344763,955,-53,12,-53,2021-10-04T17:25:38,1633357538.348799,2021-10-04T17:25:38
1633357538,925022,956,-54,12,-54,2021-10-04T17:25:38,1633357538.927917,2021-10-04T17:25:38
1633357541,605103,957,-51,12,-52,2021-10-04T17:25:41,1633357541.60827,2021-10-04T17:25:41
1633357542,215138,958,-52,12,-52,2021-10-04T17:25:42,1633357542.218161,2021-10-04T17:25:42
1633357542,814956,959,-54,13,-54,2021-10-04T17:25:42,1633357542.817898,2021-10-04T17:25:42
1633357543,405253,960,-55,12,-56,2021-10-04T17:25:43,1633357543.41002,2021-10-04T17:25:43
1633357543,995183,961,-57,12,-58,2021-10-04T17:25:43,1633357543.999412,2021-10-04T17:25:43
1633357544,585078,962,-57,14,-57,2021-10-04T17:25:44,1633357544.588579,2021-10-04T17:25:44
1633357545,165096,963,-55,12,-55,2021-10-04T17:25:45,1633357545.168853,2021-10-04T17:25:45
1633357548,415220,964,-55,11,-56,2021-10-04T17:25:48,1633357548.418118,2021-10-04T17:25:48
1633357548,995162,965,-54,12,-55,2021-10-04T17:25:48,1633357548.998332,2021-10-04T17:25:48
1633357549,586892,966,-54,12,-55,2021-10-04T17:25:49,1633357549.592739,2021-10-04T17:25:49
1633357550,175507,967,-55,12,-56,2021-10-04T17:25:50,1633357550.178935,2021-10-04T17:25:50
1633357550,765546,968,-62,12,-62,2021-10-04T17:25:50,1633357550.768985,2021-10-04T17:25:50
1633357551,345109,969,-57,12,-57,2021-10-04T17:25:51,1633357551.349386,2021-10-04T17:25:51
1633357554,45161,970,-61,13,-61,2021-10-04T17:25:54,1633357554.048264,2021-10-04T17:25:54
1633357554,644951,971,-59,11,-59,2021-10-04T17:25:54,1633357554.648003,2021-10-04T17:25:54
1633357555,254847,972,-57,12,-58,2021-10-04T17:25:55,1633357555.257823,2021-10-04T17:25:55
1633357555,845129,973,-57,12,-58,2021-10-04T17:25:55,1633357555.849415,2021-10-04T17:25:55
1633357556,425001,974,-58,11,-59,2021-10-04T17:25:56,1633357556.427709,2021-10-04T17:25:56
1633357557,44821,975,-60,11,-60,2021-10-04T17:25:57,1633357557.050649,2021-10-04T17:25:57
1633357557,644991,976,-60,12,-61,2021-10-04T17:25:57,1633357557.648123,2021-10-04T17:25:57
1633357560,295199,977,-60,13,-61,2021-10-04T17:26:00,1633357560.299254,2021-10-04T17:26:00
1633357560,885232,978,-60,12,-60,2021-10-04T17:26:00,1633357560.889096,2021-10-04T17:26:00
1633357561,485090,979,-60,13,-61,2021-10-04T17:26:01,1633357561.48822,2021-10-04T17:26:01
1633357562,64916,980,-59,11,-59,2021-10-04T17:26:02,1633357562.068145,2021-10-04T17:26:02
1633357562,645014,981,-60,13,-60,2021-10-04T17:26:02,1633357562.647856,2021-10-04T17:26:02
1633357563,244881,982,-64,12,-64,2021-10-04T17:26:03,1633357563.24841,2021-10-04T17:26:03
1633357563,824922,983,-61,13,-62,2021-10-04T17:26:03,1633357563.828464,2021-10-04T17:26:03
1633357567,65862,984,-60,11,-60,2021-10-04T17:26:07,1633357567.068439,2021-10-04T17:26:07
1633357567,665266,985,-60,12,-61,2021-10-04T17:26:07,1633357567.668207,2021-10-04T17:26:07
1633357568,265145,986,-57,12,-58,2021-10-04T17:26:08,1633357568.268021,2021-10-04T17:26:08
1633357568,865103,987,-56,12,-56,2021-10-04T17:26:08,1633357568.867712,2021-10-04T17:26:08
1633357569,465169,988,-55,12,-55,2021-10-04T17:26:09,1633357569.468518,2021-10-04T17:26:09
1633357570,45173,989,-55,12,-55,2021-10-04T17:26:10,1633357570.049973,2021-10-04T17:26:10
1633357573,295152,990,-55,12,-56,2021-10-04T17:26:13,1633357573.298774,2021-10-04T17:26:13
1633357573,885302,991,-53,12,-54,2021-10-04T17:26:13,1633357573.887917,2021-10-04T17:26:13
1633357574,465237,992,-53,12,-54,2021-10-04T17:26:14,1633357574.469613,2021-10-04T17:26:14
1633357575,65194,993,-55,12,-56,2021-10-04T17:26:15,1633357575.068289,2021-10-04T17:26:15
1633357575,644959,994,-59,12,-59,2021-10-04T17:26:15,1633357575.648406,2021-10-04T17:26:15
1633357576,234953,995,-59,11,-60,2021-10-04T17:26:16,1633357576.238619,2021-10-04T17:26:16
1633357579,495438,996,-57,12,-58,2021-10-04T17:26:19,1633357579.498064,2021-10-04T17:26:19
1633357580,95125,997,-57,12,-58,2021-10-04T17:26:20,1633357580.098059,2021-10-04T17:26:20
1633357580,685204,998,-56,13,-57,2021-10-04T17:26:20,1633357580.688359,2021-10-04T17:26:20
1633357581,265169,999,-55,12,-55,2021-10-04T17:26:21,1633357581.269588,2021-10-04T17:26:21
1633357581,865186,1000,-54,13,-54,2021-10-04T17:26:21,1633357581.868124,2021-10-04T17:26:21
1633357582,485183,1001,-54,14,-54,2021-10-04T17:26:22,1633357582.487919,2021-10-04T17:26:22
1633357585,185229,1002,-59,12,-59,2021-10-04T17:26:25,1633357585.189224,2021-10-04T17:26:25
1633357585,804908,1003,-54,13,-55,2021-10-04T17:26:25,1633357585.808553,2021-10-04T17:26:25
1633357586,385153,1004,-54,12,-55,2021-10-04T17:26:26,1633357586.388814,2021-10-04T17:26:26
1633357586,965139,1005,-54,12,-55,2021-10-04T17:26:26,1633357586.96825,2021-10-04T17:26:26
1633357587,545710,1006,-55,12,-55,2021-10-04T17:26:27,1633357587.549339,2021-10-04T17:26:27
1633357588,155195,1007,-56,12,-56,2021-10-04T17:26:28,1633357588.157999,2021-10-04T17:26:28
1633357588,765167,1008,-54,13,-55,2021-10-04T17:26:28,1633357588.76846,2021-10-04T17:26:28
1633357592,15383,1009,-53,12,-54,2021-10-04T17:26:32,1633357592.018399,2021-10-04T17:26:32
1633357592,625711,1010,-53,13,-54,2021-10-04T17:26:32,1633357592.632129,2021-10-04T17:26:32
1633357593,215118,1011,-55,13,-55,2021-10-04T17:26:33,1633357593.218369,2021-10-04T17:26:33
1633357593,794909,1012,-58,12,-58,2021-10-04T17:26:33,1633357593.799073,2021-10-04T17:26:33
1633357594,374975,1013,-54,12,-54,2021-10-04T17:26:34,1633357594.379149,2021-10-04T17:26:34
1633357594,975467,1014,-54,12,-54,2021-10-04T17:26:34,1633357594.978168,2021-10-04T17:26:34
1633357598,275140,1015,-56,13,-57,2021-10-04T17:26:38,1633357598.279731,2021-10-04T17:26:38
1633357598,885231,1016,-56,13,-57,2021-10-04T17:26:38,1633357598.888581,2021-10-04T17:26:38
1633357599,465212,1017,-58,12,-58,2021-10-04T17:26:39,1633357599.46894,2021-10-04T17:26:39
1633357600,55727,1018,-60,13,-60,2021-10-04T17:26:40,1633357600.058638,2021-10-04T17:26:40
1633357600,655468,1019,-59,12,-60,2021-10-04T17:26:40,1633357600.658394,2021-10-04T17:26:40
1633357601,246423,1020,-61,12,-61,2021-10-04T17:26:41,1633357601.249933,2021-10-04T17:26:41
1633357603,905482,1021,-53,12,-54,2021-10-04T17:26:43,1633357603.909291,2021-10-04T17:26:43
1633357604,494996,1022,-55,12,-56,2021-10-04T17:26:44,1633357604.49844,2021-10-04T17:26:44
1633357605,105115,1023,-56,13,-57,2021-10-04T17:26:45,1633357605.110558,2021-10-04T17:26:45
1633357605,694971,1024,-55,12,-56,2021-10-04T17:26:45,1633357605.698863,2021-10-04T17:26:45
1633357606,285229,1025,-54,13,-54,2021-10-04T17:26:46,1633357606.28895,2021-10-04T17:26:46
1633357606,865033,1026,-53,13,-54,2021-10-04T17:26:46,1633357606.869568,2021-10-04T17:26:46
1633357607,455217,1027,-53,13,-53,2021-10-04T17:26:47,1633357607.457966,2021-10-04T17:26:47
1633357610,95483,1028,-53,12,-54,2021-10-04T17:26:50,1633357610.098524,2021-10-04T17:26:50
1633357610,694994,1029,-54,12,-54,2021-10-04T17:26:50,1633357610.697953,2021-10-04T17:26:50
1633357611,315035,1030,-57,12,-58,2021-10-04T17:26:51,1633357611.31802,2021-10-04T17:26:51
1633357611,935246,1031,-56,12,-56,2021-10-04T17:26:51,1633357611.938931,2021-10-04T17:26:51
1633357612,545246,1032,-54,13,-55,2021-10-04T17:26:52,1633357612.54832,2021-10-04T17:26:52
1633357613,125225,1033,-53,12,-53,2021-10-04T17:26:53,1633357613.128518,2021-10-04T17:26:53
1633357613,745218,1034,-58,12,-59,2021-10-04T17:26:53,1633357613.748471,2021-10-04T17:26:53
1633357616,995310,1035,-55,12,-55,2021-10-04T17:26:56,1633357616.998631,2021-10-04T17:26:56
1633357617,575517,1036,-55,12,-55,2021-10-04T17:26:57,1633357617.57996,2021-10-04T17:26:57
1633357618,154998,1037,-54,12,-54,2021-10-04T17:26:58,1633357618.159187,2021-10-04T17:26:58
1633357618,745209,1038,-54,12,-55,2021-10-04T17:26:58,1633357618.749161,2021-10-04T17:26:58
1633357619,354968,1039,-57,12,-58,2021-10-04T17:26:59,1633357619.359031,2021-10-04T17:26:59
1633357619,965003,1040,-55,12,-55,2021-10-04T17:26:59,1633357619.967988,2021-10-04T17:26:59
1633357623,235775,1041,-60,12,-61,2021-10-04T17:27:03,1633357623.23929,2021-10-04T17:27:03
1633357623,825311,1042,-61,11,-62,2021-10-04T17:27:03,1633357623.828975,2021-10-04T17:27:03
1633357624,405803,1043,-59,11,-59,2021-10-04T17:27:04,1633357624.40856,2021-10-04T17:27:04
1633357624,985242,1044,-57,12,-58,2021-10-04T17:27:04,1633357624.988447,2021-10-04T17:27:04
1633357625,575053,1045,-56,13,-57,2021-10-04T17:27:05,1633357625.577936,2021-10-04T17:27:05
1633357626,155262,1046,-57,13,-57,2021-10-04T17:27:06,1633357626.158032,2021-10-04T17:27:06
1633357628,855231,1047,-56,13,-57,2021-10-04T17:27:08,1633357628.858885,2021-10-04T17:27:08
1633357629,435510,1048,-56,12,-57,2021-10-04T17:27:09,1633357629.438384,2021-10-04T17:27:09
1633357630,16557,1049,-56,12,-56,2021-10-04T17:27:10,1633357630.020406,2021-10-04T17:27:10
1633357630,635477,1050,-54,13,-55,2021-10-04T17:27:10,1633357630.63889,2021-10-04T17:27:10
1633357631,215230,1051,-55,11,-56,2021-10-04T17:27:11,1633357631.218075,2021-10-04T17:27:11
1633357631,795041,1052,-54,12,-54,2021-10-04T17:27:11,1633357631.798547,2021-10-04T17:27:11
1633357632,395801,1053,-55,12,-55,2021-10-04T17:27:12,1633357632.399106,2021-10-04T17:27:12
1633357635,75321,1054,-62,11,-62,2021-10-04T17:27:15,1633357635.078419,2021-10-04T17:27:15
1633357635,665375,1055,-62,12,-62,2021-10-04T17:27:15,1633357635.668339,2021-10-04T17:27:15
1633357636,266131,1056,-57,12,-58,2021-10-04T17:27:16,1633357636.268769,2021-10-04T17:27:16
1633357636,855397,1057,-55,12,-55,2021-10-04T17:27:16,1633357636.858525,2021-10-04T17:27:16
1633357637,445247,1058,-56,12,-57,2021-10-04T17:27:17,1633357637.447999,2021-10-04T17:27:17
1633357638,25378,1059,-56,12,-57,2021-10-04T17:27:18,1633357638.028625,2021-10-04T17:27:18
1633357638,625270,1060,-56,12,-57,2021-10-04T17:27:18,1633357638.628173,2021-10-04T17:27:18
1633357641,325552,1061,-56,12,-56,2021-10-04T17:27:21,1633357641.328291,2021-10-04T17:27:21
1633357641,925735,1062,-55,12,-56,2021-10-04T17:27:21,1633357641.928652,2021-10-04T17:27:21
1633357642,515564,1063,-63,12,-64,2021-10-04T17:27:22,1633357642.518341,2021-10-04T17:27:22
1633357643,105959,1064,-57,12,-57,2021-10-04T17:27:23,1633357643.109576,2021-10-04T17:27:23
1633357643,705062,1065,-56,12,-57,2021-10-04T17:27:23,1633357643.709598,2021-10-04T17:27:23
1633357644,325046,1066,-56,12,-56,2021-10-04T17:27:24,1633357644.327975,2021-10-04T17:27:24
1633357644,905731,1067,-55,12,-56,2021-10-04T17:27:24,1633357644.908719,2021-10-04T17:27:24
1633357647,585543,1068,-57,12,-58,2021-10-04T17:27:27,1633357647.588542,2021-10-04T17:27:27
1633357648,165417,1069,-57,12,-58,2021-10-04T17:27:28,1633357648.168486,2021-10-04T17:27:28
1633357648,745446,1070,-58,12,-59,2021-10-04T17:27:28,1633357648.748372,2021-10-04T17:27:28
1633357649,325266,1071,-55,14,-55,2021-10-04T17:27:29,1633357649.328119,2021-10-04T17:27:29
1633357649,915260,1072,-56,12,-56,2021-10-04T17:27:29,1633357649.91876,2021-10-04T17:27:29
1633357650,515256,1073,-58,12,-59,2021-10-04T17:27:30,1633357650.518049,2021-10-04T17:27:30
1633357651,115325,1074,-60,12,-61,2021-10-04T17:27:31,1633357651.118638,2021-10-04T17:27:31
1633357653,815365,1075,-55,12,-55,2021-10-04T17:27:33,1633357653.818156,2021-10-04T17:27:33
1633357654,405310,1076,-54,12,-55,2021-10-04T17:27:34,1633357654.408561,2021-10-04T17:27:34
1633357654,985310,1077,-56,11,-56,2021-10-04T17:27:34,1633357654.988503,2021-10-04T17:27:34
1633357655,575603,1078,-58,12,-58,2021-10-04T17:27:35,1633357655.578584,2021-10-04T17:27:35
1633357656,155327,1079,-57,13,-57,2021-10-04T17:27:36,1633357656.159638,2021-10-04T17:27:36
1633357656,745929,1080,-56,11,-57,2021-10-04T17:27:36,1633357656.74953,2021-10-04T17:27:36
1633357657,345292,1081,-53,12,-54,2021-10-04T17:27:37,1633357657.348701,2021-10-04T17:27:37
1633357660,605553,1082,-55,12,-55,2021-10-04T17:27:40,1633357660.609267,2021-10-04T17:27:40
1633357661,205096,1083,-54,12,-55,2021-10-04T17:27:41,1633357661.209078,2021-10-04T17:27:41
1633357661,785942,1084,-55,13,-55,2021-10-04T17:27:41,1633357661.78922,2021-10-04T17:27:41
1633357662,365327,1085,-56,12,-57,2021-10-04T17:27:42,1633357662.368155,2021-10-04T17:27:42
1633357662,957261,1086,-57,12,-58,2021-10-04T17:27:42,1633357662.960036,2021-10-04T17:27:42
1633357663,546689,1087,-57,13,-58,2021-10-04T17:27:43,1633357663.55106,2021-10-04T17:27:43
1633357666,235541,1088,-55,12,-55,2021-10-04T17:27:46,1633357666.23842,2021-10-04T17:27:46
1633357666,825421,1089,-54,12,-55,2021-10-04T17:27:46,1633357666.829361,2021-10-04T17:27:46
1633357667,425470,1090,-55,12,-55,2021-10-04T17:27:47,1633357667.427992,2021-10-04T17:27:47
1633357668,25413,1091,-55,12,-56,2021-10-04T17:27:48,1633357668.02839,2021-10-04T17:27:48
1633357668,615681,1092,-55,12,-56,2021-10-04T17:27:48,1633357668.619194,2021-10-04T17:27:48
1633357669,215475,1093,-54,12,-55,2021-10-04T17:27:49,1633357669.218667,2021-10-04T17:27:49
1633357669,805483,1094,-55,12,-56,2021-10-04T17:27:49,1633357669.808813,2021-10-04T17:27:49
1633357672,485721,1095,-54,12,-55,2021-10-04T17:27:52,1633357672.488657,2021-10-04T17:27:52
1633357673,85381,1096,-55,12,-55,2021-10-04T17:27:53,1633357673.089699,2021-10-04T17:27:53
1633357673,675481,1097,-56,13,-57,2021-10-04T17:27:53,1633357673.679713,2021-10-04T17:27:53
1633357674,265275,1098,-57,13,-57,2021-10-04T17:27:54,1633357674.268934,2021-10-04T17:27:54
1633357674,855976,1099,-56,13,-57,2021-10-04T17:27:54,1633357674.860064,2021-10-04T17:27:54
1633357675,436141,1100,-54,12,-54,2021-10-04T17:27:55,1633357675.439424,2021-10-04T17:27:55
1633357676,26221,1101,-54,13,-54,2021-10-04T17:27:56,1633357676.029803,2021-10-04T17:27:56
1633357678,676200,1102,-54,13,-54,2021-10-04T17:27:58,1633357678.679868,2021-10-04T17:27:58
1633357679,255569,1103,-56,12,-56,2021-10-04T17:27:59,1633357679.25833,2021-10-04T17:27:59
1633357679,835481,1104,-56,12,-57,2021-10-04T17:27:59,1633357679.839657,2021-10-04T17:27:59
1633357680,425477,1105,-56,11,-56,2021-10-04T17:28:00,1633357680.428026,2021-10-04T17:28:00
1633357681,35146,1106,-54,13,-55,2021-10-04T17:28:01,1633357681.037988,2021-10-04T17:28:01
1633357681,615326,1107,-53,12,-54,2021-10-04T17:28:01,1633357681.618463,2021-10-04T17:28:01
1633357682,195318,1108,-54,13,-55,2021-10-04T17:28:02,1633357682.199245,2021-10-04T17:28:02
1633357684,875442,1109,-55,12,-55,2021-10-04T17:28:04,1633357684.881987,2021-10-04T17:28:04
1633357685,455463,1110,-57,12,-58,2021-10-04T17:28:05,1633357685.458125,2021-10-04T17:28:05
1633357686,35831,1111,-61,13,-61,2021-10-04T17:28:06,1633357686.038798,2021-10-04T17:28:06
1633357686,615447,1112,-57,12,-57,2021-10-04T17:28:06,1633357686.618623,2021-10-04T17:28:06
1633357687,225102,1113,-54,13,-54,2021-10-04T17:28:07,1633357687.228231,2021-10-04T17:28:07
1633357687,805135,1114,-53,13,-53,2021-10-04T17:28:07,1633357687.810138,2021-10-04T17:28:07
1633357688,385129,1115,-54,13,-54,2021-10-04T17:28:08,1633357688.38982,2021-10-04T17:28:08
1633357691,655648,1116,-58,12,-58,2021-10-04T17:28:11,1633357691.659744,2021-10-04T17:28:11
1633357692,245535,1117,-57,14,-58,2021-10-04T17:28:12,1633357692.249152,2021-10-04T17:28:12
1633357692,835998,1118,-58,12,-59,2021-10-04T17:28:12,1633357692.840472,2021-10-04T17:28:12
1633357693,435450,1119,-62,12,-63,2021-10-04T17:28:13,1633357693.438951,2021-10-04T17:28:13
1633357694,15427,1120,-61,13,-61,2021-10-04T17:28:14,1633357694.018754,2021-10-04T17:28:14
1633357694,615387,1121,-56,12,-57,2021-10-04T17:28:14,1633357694.618679,2021-10-04T17:28:14
1633357697,315232,1122,-53,12,-53,2021-10-04T17:28:17,1633357697.322652,2021-10-04T17:28:17
1633357697,905153,1123,-53,12,-53,2021-10-04T17:28:17,1633357697.908556,2021-10-04T17:28:17
1633357698,485703,1124,-52,12,-53,2021-10-04T17:28:18,1633357698.489595,2021-10-04T17:28:18
1633357699,65122,1125,-53,12,-54,2021-10-04T17:28:19,1633357699.070003,2021-10-04T17:28:19
1633357699,665118,1126,-54,14,-54,2021-10-04T17:28:19,1633357699.668255,2021-10-04T17:28:19
1633357700,255198,1127,-54,13,-55,2021-10-04T17:28:20,1633357700.258766,2021-10-04T17:28:20
1633357700,845642,1128,-53,12,-54,2021-10-04T17:28:20,1633357700.848679,2021-10-04T17:28:20
1633357704,105245,1129,-56,12,-57,2021-10-04T17:28:24,1633357704.108743,2021-10-04T17:28:24
1633357704,695164,1130,-59,12,-59,2021-10-04T17:28:24,1633357704.698339,2021-10-04T17:28:24
1633357705,285194,1131,-56,12,-57,2021-10-04T17:28:25,1633357705.288578,2021-10-04T17:28:25
1633357705,865366,1132,-52,13,-52,2021-10-04T17:28:25,1633357705.868849,2021-10-04T17:28:25
1633357706,475171,1133,-53,12,-53,2021-10-04T17:28:26,1633357706.478399,2021-10-04T17:28:26
1633357707,55172,1134,-52,14,-53,2021-10-04T17:28:27,1633357707.059119,2021-10-04T17:28:27
