time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633357474,374459,True,887,485,-53,12,-54,2021-10-04T17:24:34,1633357474.378154,2021-10-04T17:24:34
1633357474,984470,True,888,486,-52,13,-52,2021-10-04T17:24:34,1633357474.988559,2021-10-04T17:24:34
1633357475,564493,True,889,487,-50,11,-51,2021-10-04T17:24:35,1633357475.566457,2021-10-04T17:24:35
1633357476,156208,True,890,488,-50,12,-51,2021-10-04T17:24:36,1633357476.159569,2021-10-04T17:24:36
1633357476,744863,True,891,489,-50,13,-51,2021-10-04T17:24:36,1633357476.746726,2021-10-04T17:24:36
1633357479,994527,True,892,491,-55,13,-55,2021-10-04T17:24:39,1633357479.996328,2021-10-04T17:24:39
1633357480,584548,True,893,492,-52,12,-53,2021-10-04T17:24:40,1633357480.586205,2021-10-04T17:24:40
1633357481,174527,True,894,493,-50,12,-51,2021-10-04T17:24:41,1633357481.176286,2021-10-04T17:24:41
1633357481,774491,True,895,494,-54,13,-55,2021-10-04T17:24:41,1633357481.776177,2021-10-04T17:24:41
1633357482,384514,True,896,495,-53,12,-54,2021-10-04T17:24:42,1633357482.386179,2021-10-04T17:24:42
1633357482,974580,True,897,496,-51,12,-52,2021-10-04T17:24:42,1633357482.976246,2021-10-04T17:24:42
1633357485,654714,True,898,497,-51,12,-52,2021-10-04T17:24:45,1633357485.65819,2021-10-04T17:24:45
1633357486,234535,True,899,498,-52,12,-53,2021-10-04T17:24:46,1633357486.236845,2021-10-04T17:24:46
1633357486,854491,True,900,499,-51,12,-52,2021-10-04T17:24:46,1633357486.85623,2021-10-04T17:24:46
1633357487,434515,True,901,500,-54,12,-54,2021-10-04T17:24:47,1633357487.4367,2021-10-04T17:24:47
1633357488,14553,True,902,501,-54,13,-54,2021-10-04T17:24:48,1633357488.016238,2021-10-04T17:24:48
1633357488,624541,True,903,502,-51,12,-51,2021-10-04T17:24:48,1633357488.626527,2021-10-04T17:24:48
1633357489,214497,True,904,503,-55,12,-56,2021-10-04T17:24:49,1633357489.216356,2021-10-04T17:24:49
1633357492,454574,True,905,505,-52,12,-52,2021-10-04T17:24:52,1633357492.456605,2021-10-04T17:24:52
1633357493,44855,True,906,506,-52,12,-53,2021-10-04T17:24:53,1633357493.046701,2021-10-04T17:24:53
1633357493,634603,True,907,507,-51,12,-51,2021-10-04T17:24:53,1633357493.636667,2021-10-04T17:24:53
1633357494,214568,True,908,508,-53,12,-54,2021-10-04T17:24:54,1633357494.216479,2021-10-04T17:24:54
1633357494,814519,True,909,509,-52,13,-53,2021-10-04T17:24:54,1633357494.816205,2021-10-04T17:24:54
1633357495,404627,True,910,510,-52,12,-52,2021-10-04T17:24:55,1633357495.40696,2021-10-04T17:24:55
1633357498,104744,True,911,511,-50,11,-51,2021-10-04T17:24:58,1633357498.106425,2021-10-04T17:24:58
1633357498,724714,True,912,512,-50,13,-50,2021-10-04T17:24:58,1633357498.728429,2021-10-04T17:24:58
1633357499,324665,True,913,513,-55,12,-55,2021-10-04T17:24:59,1633357499.328273,2021-10-04T17:24:59
1633357499,904552,True,914,514,-54,13,-54,2021-10-04T17:24:59,1633357499.90798,2021-10-04T17:24:59
1633357500,495250,True,915,515,-51,12,-52,2021-10-04T17:25:00,1633357500.498838,2021-10-04T17:25:00
1633357501,84578,True,916,516,-52,13,-53,2021-10-04T17:25:01,1633357501.088048,2021-10-04T17:25:01
1633357501,674759,True,917,517,-54,13,-55,2021-10-04T17:25:01,1633357501.676651,2021-10-04T17:25:01
1633357504,964605,True,918,519,-50,13,-51,2021-10-04T17:25:04,1633357504.966274,2021-10-04T17:25:04
1633357505,544567,True,919,520,-51,13,-51,2021-10-04T17:25:05,1633357505.546546,2021-10-04T17:25:05
1633357506,124610,True,920,521,-51,12,-52,2021-10-04T17:25:06,1633357506.126307,2021-10-04T17:25:06
1633357506,715312,True,921,522,-52,13,-53,2021-10-04T17:25:06,1633357506.717482,2021-10-04T17:25:06
1633357507,314589,True,922,523,-54,13,-54,2021-10-04T17:25:07,1633357507.317044,2021-10-04T17:25:07
1633357507,905139,True,923,524,-56,13,-56,2021-10-04T17:25:07,1633357507.907095,2021-10-04T17:25:07
1633357510,594739,True,924,525,-51,12,-52,2021-10-04T17:25:10,1633357510.596398,2021-10-04T17:25:10
1633357511,174635,True,925,526,-51,12,-52,2021-10-04T17:25:11,1633357511.176249,2021-10-04T17:25:11
1633357511,764633,True,926,527,-51,12,-51,2021-10-04T17:25:11,1633357511.766324,2021-10-04T17:25:11
1633357512,364794,True,927,528,-50,12,-51,2021-10-04T17:25:12,1633357512.366789,2021-10-04T17:25:12
1633357512,944606,True,928,529,-51,12,-52,2021-10-04T17:25:12,1633357512.947623,2021-10-04T17:25:12
1633357513,534734,True,929,530,-52,12,-52,2021-10-04T17:25:13,1633357513.538404,2021-10-04T17:25:13
1633357514,115683,True,930,531,-53,12,-53,2021-10-04T17:25:14,1633357514.117297,2021-10-04T17:25:14
1633357517,364855,True,931,533,-49,13,-50,2021-10-04T17:25:17,1633357517.367064,2021-10-04T17:25:17
1633357517,944672,True,932,534,-50,12,-50,2021-10-04T17:25:17,1633357517.946301,2021-10-04T17:25:17
1633357518,524568,True,933,535,-50,12,-51,2021-10-04T17:25:18,1633357518.526315,2021-10-04T17:25:18
1633357519,105445,True,934,536,-50,11,-50,2021-10-04T17:25:19,1633357519.107701,2021-10-04T17:25:19
1633357519,704774,True,935,537,-50,14,-50,2021-10-04T17:25:19,1633357519.706427,2021-10-04T17:25:19
1633357520,284730,True,936,538,-52,12,-53,2021-10-04T17:25:20,1633357520.286902,2021-10-04T17:25:20
1633357522,934743,True,937,539,-51,11,-52,2021-10-04T17:25:22,1633357522.936618,2021-10-04T17:25:22
1633357523,524654,True,938,540,-52,12,-52,2021-10-04T17:25:23,1633357523.5267,2021-10-04T17:25:23
1633357524,114772,True,939,541,-52,12,-53,2021-10-04T17:25:24,1633357524.116786,2021-10-04T17:25:24
1633357524,694743,True,940,542,-53,11,-54,2021-10-04T17:25:24,1633357524.696454,2021-10-04T17:25:24
1633357525,284674,True,941,543,-52,12,-53,2021-10-04T17:25:25,1633357525.286355,2021-10-04T17:25:25
1633357525,864680,True,942,544,-51,13,-52,2021-10-04T17:25:25,1633357525.866477,2021-10-04T17:25:25
1633357526,454935,True,943,545,-50,13,-51,2021-10-04T17:25:26,1633357526.456779,2021-10-04T17:25:26
1633357529,105095,True,944,546,-51,13,-52,2021-10-04T17:25:29,1633357529.106895,2021-10-04T17:25:29
1633357529,704602,True,945,547,-51,13,-51,2021-10-04T17:25:29,1633357529.706228,2021-10-04T17:25:29
1633357530,304612,True,946,548,-51,13,-52,2021-10-04T17:25:30,1633357530.306272,2021-10-04T17:25:30
1633357530,904913,True,947,549,-53,11,-53,2021-10-04T17:25:30,1633357530.906522,2021-10-04T17:25:30
1633357531,504668,True,948,550,-52,12,-53,2021-10-04T17:25:31,1633357531.507715,2021-10-04T17:25:31
1633357532,124661,True,949,551,-50,14,-51,2021-10-04T17:25:32,1633357532.126347,2021-10-04T17:25:32
1633357532,724748,True,950,552,-51,12,-52,2021-10-04T17:25:32,1633357532.726418,2021-10-04T17:25:32
1633357535,974668,True,951,554,-53,12,-54,2021-10-04T17:25:35,1633357535.976991,2021-10-04T17:25:35
1633357536,555003,True,952,555,-51,12,-53,2021-10-04T17:25:36,1633357536.556679,2021-10-04T17:25:36
1633357537,164685,True,953,556,-51,13,-52,2021-10-04T17:25:37,1633357537.166723,2021-10-04T17:25:37
1633357537,744718,True,954,557,-53,12,-53,2021-10-04T17:25:37,1633357537.746395,2021-10-04T17:25:37
1633357538,344682,True,955,558,-53,12,-53,2021-10-04T17:25:38,1633357538.346363,2021-10-04T17:25:38
1633357538,924699,True,956,559,-54,12,-54,2021-10-04T17:25:38,1633357538.926419,2021-10-04T17:25:38
1633357541,604787,True,957,560,-51,12,-52,2021-10-04T17:25:41,1633357541.606745,2021-10-04T17:25:41
1633357542,214802,True,958,561,-52,12,-52,2021-10-04T17:25:42,1633357542.216522,2021-10-04T17:25:42
1633357542,814878,True,959,562,-54,13,-54,2021-10-04T17:25:42,1633357542.816627,2021-10-04T17:25:42
1633357543,404973,True,960,563,-55,12,-56,2021-10-04T17:25:43,1633357543.406739,2021-10-04T17:25:43
1633357543,995101,True,961,564,-57,12,-58,2021-10-04T17:25:43,1633357543.996818,2021-10-04T17:25:43
1633357544,584771,True,962,565,-57,14,-57,2021-10-04T17:25:44,1633357544.586738,2021-10-04T17:25:44
1633357545,164771,True,963,566,-55,12,-55,2021-10-04T17:25:45,1633357545.166745,2021-10-04T17:25:45
1633357548,414897,True,964,568,-55,11,-56,2021-10-04T17:25:48,1633357548.41681,2021-10-04T17:25:48
1633357548,994830,True,965,569,-54,12,-55,2021-10-04T17:25:48,1633357548.996983,2021-10-04T17:25:48
1633357549,586571,True,966,570,-54,12,-55,2021-10-04T17:25:49,1633357549.588213,2021-10-04T17:25:49
1633357550,175430,True,967,571,-55,12,-56,2021-10-04T17:25:50,1633357550.177264,2021-10-04T17:25:50
1633357550,765173,True,968,572,-62,12,-62,2021-10-04T17:25:50,1633357550.76774,2021-10-04T17:25:50
1633357551,344775,True,969,573,-57,12,-57,2021-10-04T17:25:51,1633357551.346981,2021-10-04T17:25:51
1633357554,44833,True,970,574,-61,13,-61,2021-10-04T17:25:54,1633357554.046475,2021-10-04T17:25:54
1633357554,644872,True,971,575,-59,11,-59,2021-10-04T17:25:54,1633357554.646517,2021-10-04T17:25:54
1633357555,254775,True,972,576,-57,12,-58,2021-10-04T17:25:55,1633357555.256383,2021-10-04T17:25:55
1633357555,845053,True,973,577,-57,12,-58,2021-10-04T17:25:55,1633357555.847399,2021-10-04T17:25:55
1633357556,424922,True,974,578,-58,11,-59,2021-10-04T17:25:56,1633357556.426558,2021-10-04T17:25:56
1633357557,44745,True,975,579,-60,11,-60,2021-10-04T17:25:57,1633357557.048204,2021-10-04T17:25:57
1633357557,644917,True,976,580,-60,12,-61,2021-10-04T17:25:57,1633357557.646568,2021-10-04T17:25:57
1633357560,295117,True,977,581,-60,13,-61,2021-10-04T17:26:00,1633357560.297029,2021-10-04T17:26:00
1633357560,885152,True,978,582,-60,12,-60,2021-10-04T17:26:00,1633357560.887283,2021-10-04T17:26:00
1633357561,485015,True,979,583,-60,13,-61,2021-10-04T17:26:01,1633357561.486644,2021-10-04T17:26:01
1633357562,64826,True,980,584,-59,11,-59,2021-10-04T17:26:02,1633357562.066674,2021-10-04T17:26:02
1633357562,644932,True,981,585,-60,13,-60,2021-10-04T17:26:02,1633357562.646593,2021-10-04T17:26:02
1633357563,244809,True,982,586,-64,12,-64,2021-10-04T17:26:03,1633357563.246428,2021-10-04T17:26:03
1633357563,824816,True,983,587,-61,13,-62,2021-10-04T17:26:03,1633357563.826638,2021-10-04T17:26:03
1633357567,65286,True,984,589,-60,11,-60,2021-10-04T17:26:07,1633357567.066977,2021-10-04T17:26:07
1633357567,664946,True,985,590,-60,12,-61,2021-10-04T17:26:07,1633357567.6666,2021-10-04T17:26:07
1633357568,264818,True,986,591,-57,12,-58,2021-10-04T17:26:08,1633357568.266705,2021-10-04T17:26:08
1633357568,865023,True,987,592,-56,12,-56,2021-10-04T17:26:08,1633357568.866744,2021-10-04T17:26:08
1633357569,464850,True,988,593,-55,12,-55,2021-10-04T17:26:09,1633357569.467016,2021-10-04T17:26:09
1633357570,44844,True,989,594,-55,12,-55,2021-10-04T17:26:10,1633357570.046771,2021-10-04T17:26:10
1633357573,294811,True,990,596,-55,12,-56,2021-10-04T17:26:13,1633357573.296937,2021-10-04T17:26:13
1633357573,884988,True,991,597,-53,12,-54,2021-10-04T17:26:13,1633357573.886921,2021-10-04T17:26:13
1633357574,464888,True,992,598,-53,12,-54,2021-10-04T17:26:14,1633357574.46715,2021-10-04T17:26:14
1633357575,64869,True,993,599,-55,12,-56,2021-10-04T17:26:15,1633357575.066724,2021-10-04T17:26:15
1633357575,644889,True,994,600,-59,12,-59,2021-10-04T17:26:15,1633357575.646944,2021-10-04T17:26:15
1633357576,234870,True,995,601,-59,11,-60,2021-10-04T17:26:16,1633357576.236924,2021-10-04T17:26:16
1633357579,495052,True,996,603,-57,12,-58,2021-10-04T17:26:19,1633357579.49673,2021-10-04T17:26:19
1633357580,94837,True,997,604,-57,12,-58,2021-10-04T17:26:20,1633357580.096574,2021-10-04T17:26:20
1633357580,684879,True,998,605,-56,13,-57,2021-10-04T17:26:20,1633357580.686712,2021-10-04T17:26:20
1633357581,264839,True,999,606,-55,12,-55,2021-10-04T17:26:21,1633357581.266612,2021-10-04T17:26:21
1633357581,864878,True,1000,607,-54,13,-54,2021-10-04T17:26:21,1633357581.866508,2021-10-04T17:26:21
1633357582,484846,True,1001,608,-54,14,-54,2021-10-04T17:26:22,1633357582.486552,2021-10-04T17:26:22
1633357585,184881,True,1002,609,-59,12,-59,2021-10-04T17:26:25,1633357585.186903,2021-10-04T17:26:25
1633357585,804829,True,1003,610,-54,13,-55,2021-10-04T17:26:25,1633357585.806528,2021-10-04T17:26:25
1633357586,384823,True,1004,611,-54,12,-55,2021-10-04T17:26:26,1633357586.386519,2021-10-04T17:26:26
1633357586,964811,True,1005,612,-54,12,-55,2021-10-04T17:26:26,1633357586.966507,2021-10-04T17:26:26
1633357587,545379,True,1006,613,-55,12,-55,2021-10-04T17:26:27,1633357587.547307,2021-10-04T17:26:27
1633357588,154883,True,1007,614,-56,12,-56,2021-10-04T17:26:28,1633357588.15673,2021-10-04T17:26:28
1633357588,764849,True,1008,615,-54,13,-55,2021-10-04T17:26:28,1633357588.766518,2021-10-04T17:26:28
1633357592,14978,True,1009,617,-53,12,-54,2021-10-04T17:26:32,1633357592.01668,2021-10-04T17:26:32
1633357592,625236,True,1010,618,-53,13,-54,2021-10-04T17:26:32,1633357592.629097,2021-10-04T17:26:32
1633357593,215038,True,1011,619,-55,13,-55,2021-10-04T17:26:33,1633357593.216696,2021-10-04T17:26:33
1633357593,794829,True,1012,620,-58,12,-58,2021-10-04T17:26:33,1633357593.79729,2021-10-04T17:26:33
1633357594,374895,True,1013,621,-54,12,-54,2021-10-04T17:26:34,1633357594.376935,2021-10-04T17:26:34
1633357594,975069,True,1014,622,-54,12,-54,2021-10-04T17:26:34,1633357594.976761,2021-10-04T17:26:34
1633357598,275062,True,1015,624,-56,13,-57,2021-10-04T17:26:38,1633357598.277226,2021-10-04T17:26:38
1633357598,884922,True,1016,625,-56,13,-57,2021-10-04T17:26:38,1633357598.886511,2021-10-04T17:26:38
1633357599,464903,True,1017,626,-58,12,-58,2021-10-04T17:26:39,1633357599.466974,2021-10-04T17:26:39
1633357600,55438,True,1018,627,-60,13,-60,2021-10-04T17:26:40,1633357600.057132,2021-10-04T17:26:40
1633357600,655078,True,1019,628,-59,12,-60,2021-10-04T17:26:40,1633357600.656761,2021-10-04T17:26:40
1633357601,246102,True,1020,629,-61,12,-61,2021-10-04T17:26:41,1633357601.247788,2021-10-04T17:26:41
1633357603,905130,True,1021,630,-53,12,-54,2021-10-04T17:26:43,1633357603.906821,2021-10-04T17:26:43
1633357604,494916,True,1022,631,-55,12,-56,2021-10-04T17:26:44,1633357604.49664,2021-10-04T17:26:44
1633357605,105042,True,1023,632,-56,13,-57,2021-10-04T17:26:45,1633357605.107305,2021-10-04T17:26:45
1633357605,694895,True,1024,633,-55,12,-56,2021-10-04T17:26:45,1633357605.696517,2021-10-04T17:26:45
1633357606,285154,True,1025,634,-54,13,-54,2021-10-04T17:26:46,1633357606.286801,2021-10-04T17:26:46
1633357606,864940,True,1026,635,-53,13,-54,2021-10-04T17:26:46,1633357606.866993,2021-10-04T17:26:46
1633357607,454908,True,1027,636,-53,13,-53,2021-10-04T17:26:47,1633357607.456547,2021-10-04T17:26:47
1633357610,95120,True,1028,637,-53,12,-54,2021-10-04T17:26:50,1633357610.096815,2021-10-04T17:26:50
1633357610,694917,True,1029,638,-54,12,-54,2021-10-04T17:26:50,1633357610.696552,2021-10-04T17:26:50
1633357611,314950,True,1030,639,-57,12,-58,2021-10-04T17:26:51,1633357611.316936,2021-10-04T17:26:51
1633357611,934900,True,1031,640,-56,12,-56,2021-10-04T17:26:51,1633357611.936681,2021-10-04T17:26:51
1633357612,544918,True,1032,641,-54,13,-55,2021-10-04T17:26:52,1633357612.546883,2021-10-04T17:26:52
1633357613,124881,True,1033,642,-53,12,-53,2021-10-04T17:26:53,1633357613.126853,2021-10-04T17:26:53
1633357613,744901,True,1034,643,-58,12,-59,2021-10-04T17:26:53,1633357613.746555,2021-10-04T17:26:53
1633357616,994983,True,1035,645,-55,12,-55,2021-10-04T17:26:56,1633357616.996829,2021-10-04T17:26:56
1633357617,575425,True,1036,646,-55,12,-55,2021-10-04T17:26:57,1633357617.57828,2021-10-04T17:26:57
1633357618,154915,True,1037,647,-54,12,-54,2021-10-04T17:26:58,1633357618.156924,2021-10-04T17:26:58
1633357618,745129,True,1038,648,-54,12,-55,2021-10-04T17:26:58,1633357618.747623,2021-10-04T17:26:58
1633357619,354887,True,1039,649,-57,12,-58,2021-10-04T17:26:59,1633357619.356914,2021-10-04T17:26:59
1633357619,964922,True,1040,650,-55,12,-55,2021-10-04T17:26:59,1633357619.966562,2021-10-04T17:26:59
1633357623,235470,True,1041,652,-60,12,-61,2021-10-04T17:27:03,1633357623.237402,2021-10-04T17:27:03
1633357623,825037,True,1042,653,-61,11,-62,2021-10-04T17:27:03,1633357623.827253,2021-10-04T17:27:03
1633357624,405730,True,1043,654,-59,11,-59,2021-10-04T17:27:04,1633357624.407378,2021-10-04T17:27:04
1633357624,985161,True,1044,655,-57,12,-58,2021-10-04T17:27:04,1633357624.986861,2021-10-04T17:27:04
1633357625,574966,True,1045,656,-56,13,-57,2021-10-04T17:27:05,1633357625.57673,2021-10-04T17:27:05
1633357626,154926,True,1046,657,-57,13,-57,2021-10-04T17:27:06,1633357626.156796,2021-10-04T17:27:06
1633357628,854919,True,1047,658,-56,13,-57,2021-10-04T17:27:08,1633357628.856559,2021-10-04T17:27:08
1633357629,435126,True,1048,659,-56,12,-57,2021-10-04T17:27:09,1633357629.437156,2021-10-04T17:27:09
1633357630,16469,True,1049,660,-56,12,-56,2021-10-04T17:27:10,1633357630.018541,2021-10-04T17:27:10
1633357630,635074,True,1050,661,-54,13,-55,2021-10-04T17:27:10,1633357630.636734,2021-10-04T17:27:10
1633357631,214909,True,1051,662,-55,11,-56,2021-10-04T17:27:11,1633357631.216618,2021-10-04T17:27:11
1633357631,794960,True,1052,663,-54,12,-54,2021-10-04T17:27:11,1633357631.796729,2021-10-04T17:27:11
1633357632,395418,True,1053,664,-55,12,-55,2021-10-04T17:27:12,1633357632.397512,2021-10-04T17:27:12
1633357635,74979,True,1054,665,-62,11,-62,2021-10-04T17:27:15,1633357635.076848,2021-10-04T17:27:15
1633357635,665020,True,1055,666,-62,12,-62,2021-10-04T17:27:15,1633357635.666764,2021-10-04T17:27:15
1633357636,265631,True,1056,667,-57,12,-58,2021-10-04T17:27:16,1633357636.267226,2021-10-04T17:27:16
1633357636,855024,True,1057,668,-55,12,-55,2021-10-04T17:27:16,1633357636.856832,2021-10-04T17:27:16
1633357637,444952,True,1058,669,-56,12,-57,2021-10-04T17:27:17,1633357637.44663,2021-10-04T17:27:17
1633357638,25011,True,1059,670,-56,12,-57,2021-10-04T17:27:18,1633357638.027023,2021-10-04T17:27:18
1633357638,624956,True,1060,671,-56,12,-57,2021-10-04T17:27:18,1633357638.626843,2021-10-04T17:27:18
1633357641,325186,True,1061,672,-56,12,-56,2021-10-04T17:27:21,1633357641.326945,2021-10-04T17:27:21
1633357641,925410,True,1062,673,-55,12,-56,2021-10-04T17:27:21,1633357641.927318,2021-10-04T17:27:21
1633357642,515256,True,1063,674,-63,12,-64,2021-10-04T17:27:22,1633357642.516926,2021-10-04T17:27:22
1633357643,105876,True,1064,675,-57,12,-57,2021-10-04T17:27:23,1633357643.107531,2021-10-04T17:27:23
1633357643,704983,True,1065,676,-56,12,-57,2021-10-04T17:27:23,1633357643.707477,2021-10-04T17:27:23
1633357644,324967,True,1066,677,-56,12,-56,2021-10-04T17:27:24,1633357644.326687,2021-10-04T17:27:24
1633357644,905165,True,1067,678,-55,12,-56,2021-10-04T17:27:24,1633357644.907044,2021-10-04T17:27:24
1633357647,585457,True,1068,679,-57,12,-58,2021-10-04T17:27:27,1633357647.587191,2021-10-04T17:27:27
1633357648,165045,True,1069,680,-57,12,-58,2021-10-04T17:27:28,1633357648.166877,2021-10-04T17:27:28
1633357648,745054,True,1070,681,-58,12,-59,2021-10-04T17:27:28,1633357648.74667,2021-10-04T17:27:28
1633357649,324938,True,1071,682,-55,14,-55,2021-10-04T17:27:29,1633357649.326622,2021-10-04T17:27:29
1633357649,914955,True,1072,683,-56,12,-56,2021-10-04T17:27:29,1633357649.916615,2021-10-04T17:27:29
1633357650,514938,True,1073,684,-58,12,-59,2021-10-04T17:27:30,1633357650.516638,2021-10-04T17:27:30
1633357651,115008,True,1074,685,-60,12,-61,2021-10-04T17:27:31,1633357651.116807,2021-10-04T17:27:31
1633357653,815015,True,1075,686,-55,12,-55,2021-10-04T17:27:33,1633357653.816648,2021-10-04T17:27:33
1633357654,405011,True,1076,687,-54,12,-55,2021-10-04T17:27:34,1633357654.406773,2021-10-04T17:27:34
1633357654,984978,True,1077,688,-56,11,-56,2021-10-04T17:27:34,1633357654.986735,2021-10-04T17:27:34
1633357655,575206,True,1078,689,-58,12,-58,2021-10-04T17:27:35,1633357655.577083,2021-10-04T17:27:35
1633357656,154996,True,1079,690,-57,13,-57,2021-10-04T17:27:36,1633357656.156774,2021-10-04T17:27:36
1633357656,745627,True,1080,691,-56,11,-57,2021-10-04T17:27:36,1633357656.747567,2021-10-04T17:27:36
1633357657,344954,True,1081,692,-53,12,-54,2021-10-04T17:27:37,1633357657.346775,2021-10-04T17:27:37
1633357660,605128,True,1082,694,-55,12,-55,2021-10-04T17:27:40,1633357660.607902,2021-10-04T17:27:40
1633357661,205014,True,1083,695,-54,12,-55,2021-10-04T17:27:41,1633357661.206712,2021-10-04T17:27:41
1633357661,785639,True,1084,696,-55,13,-55,2021-10-04T17:27:41,1633357661.787266,2021-10-04T17:27:41
1633357662,365013,True,1085,697,-56,12,-57,2021-10-04T17:27:42,1633357662.366758,2021-10-04T17:27:42
1633357662,956971,True,1086,698,-57,12,-58,2021-10-04T17:27:42,1633357662.958592,2021-10-04T17:27:42
1633357663,546361,True,1087,699,-57,13,-58,2021-10-04T17:27:43,1633357663.548779,2021-10-04T17:27:43
1633357666,235198,True,1088,700,-55,12,-55,2021-10-04T17:27:46,1633357666.236876,2021-10-04T17:27:46
1633357666,825062,True,1089,701,-54,12,-55,2021-10-04T17:27:46,1633357666.826735,2021-10-04T17:27:46
1633357667,425094,True,1090,702,-55,12,-55,2021-10-04T17:27:47,1633357667.426772,2021-10-04T17:27:47
1633357668,25030,True,1091,703,-55,12,-56,2021-10-04T17:27:48,1633357668.026931,2021-10-04T17:27:48
