time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian
315965012,953600,213573,17.881603240966797,220,13,0,1980-01-06T03:03:32
315965013,953600,214573,17.881603240966797,231,13,0,1980-01-06T03:03:33
315965014,953600,215573,17.881603240966797,242,13,0,1980-01-06T03:03:34
315965015,953600,216573,17.895648956298828,255,13,0,1980-01-06T03:03:35
315965016,953600,217573,17.92374610900879,10,13,0,1980-01-06T03:03:36
315965017,953600,218573,17.93779182434082,22,13,0,1980-01-06T03:03:37
315965018,953600,219573,17.965883255004883,35,13,0,1980-01-06T03:03:38
315965019,953600,220573,17.965883255004883,46,13,0,1980-01-06T03:03:39
315965020,953600,221573,17.97993278503418,57,13,0,1980-01-06T03:03:40
315965021,953600,222573,17.97993278503418,70,13,0,1980-01-06T03:03:41
315965022,953600,223573,17.99397850036621,82,13,0,1980-01-06T03:03:42
