time_s,time_us,time_steady,updated_time_steady,updated_time_from_s,updated_time_from_us,updated_time_from_base,updated_time_to_s,updated_time_to_us,updated_time_to_base,count_of_time_updates,count_of_aggressive_time_updates,imi_time_sync_steady,imi_count_of_syncs,imi_time_s,imi_time_us,imi_time_base,seq,srcSystem,srcComponent,time_gregorian
315965109,993688,310013,297912,315965097,719360,1,315965097,892946,1,3,1,309693,280,315965109,674080,1,163,10,0,1980-01-06T03:05:09
315965110,993672,311013,297912,315965097,719360,1,315965097,892946,1,3,1,310793,281,315965110,774111,1,166,10,0,1980-01-06T03:05:10
315965111,984083,312003,297912,315965097,719360,1,315965097,892946,1,3,1,311893,282,315965111,873688,1,169,10,0,1980-01-06T03:05:11
315965112,984154,313003,297912,315965097,719360,1,315965097,892946,1,3,1,311893,282,315965111,873688,1,172,10,0,1980-01-06T03:05:12
315965113,994138,314013,297912,315965097,719360,1,315965097,892946,1,3,1,311893,282,315965111,873688,1,175,10,0,1980-01-06T03:05:13
315965114,993532,315013,297912,315965097,719360,1,315965097,892946,1,3,1,314093,284,315965114,74063,1,178,10,0,1980-01-06T03:05:14
315965115,983675,316003,297912,315965097,719360,1,315965097,892946,1,3,1,315193,285,315965115,174084,1,181,10,0,1980-01-06T03:05:15
315965116,984079,317003,297912,315965097,719360,1,315965097,892946,1,3,1,316293,286,315965116,274072,1,184,10,0,1980-01-06T03:05:16
315965117,984075,318003,297912,315965097,719360,1,315965097,892946,1,3,1,317393,287,315965117,373828,1,187,10,0,1980-01-06T03:05:17
315965118,984090,319003,297912,315965097,719360,1,315965097,892946,1,3,1,318543,288,315965118,524076,1,190,10,0,1980-01-06T03:05:18
315965119,983941,320003,297912,315965097,719360,1,315965097,892946,1,3,1,319643,289,315965119,623739,1,193,10,0,1980-01-06T03:05:19
315965120,984044,321003,297912,315965097,719360,1,315965097,892946,1,3,1,320743,290,315965120,724103,1,196,10,0,1980-01-06T03:05:20
315965121,984071,322003,297912,315965097,719360,1,315965097,892946,1,3,1,321843,291,315965121,824108,1,199,10,0,1980-01-06T03:05:21
315965122,984067,323003,297912,315965097,719360,1,315965097,892946,1,3,1,321843,291,315965121,824108,1,202,10,0,1980-01-06T03:05:22
315965123,993532,324013,297912,315965097,719360,1,315965097,892946,1,3,1,322953,292,315965122,934086,1,205,10,0,1980-01-06T03:05:23
315965124,983671,325003,297912,315965097,719360,1,315965097,892946,1,3,1,324053,293,315965124,33690,1,208,10,0,1980-01-06T03:05:24
315965125,984075,326003,297912,315965097,719360,1,315965097,892946,1,3,1,324053,293,315965124,33690,1,211,10,0,1980-01-06T03:05:25
315965126,984298,327004,297912,315965097,719360,1,315965097,892946,1,3,1,326283,295,315965126,264072,1,214,10,0,1980-01-06T03:05:26
315965127,984074,328003,297912,315965097,719360,1,315965097,892946,1,3,1,327383,296,315965127,363951,1,217,10,0,1980-01-06T03:05:27
315965128,984071,329003,297912,315965097,719360,1,315965097,892946,1,3,1,328523,297,315965128,504135,1,220,10,0,1980-01-06T03:05:28
315965129,983675,330003,297912,315965097,719360,1,315965097,892946,1,3,1,329623,298,315965129,603799,1,223,10,0,1980-01-06T03:05:29
315965130,983679,331003,297912,315965097,719360,1,315965097,892946,1,3,1,330743,299,315965130,724076,1,226,10,0,1980-01-06T03:05:30
315965131,983675,332003,297912,315965097,719360,1,315965097,892946,1,3,1,331843,300,315965131,824079,1,229,10,0,1980-01-06T03:05:31
315965132,984087,333003,297912,315965097,719360,1,315965097,892946,1,3,1,331843,300,315965131,824079,1,232,10,0,1980-01-06T03:05:32
315965133,984066,334003,297912,315965097,719360,1,315965097,892946,1,3,1,332973,301,315965132,953741,1,235,10,0,1980-01-06T03:05:33
315965134,983672,335003,297912,315965097,719360,1,315965097,892946,1,3,1,334073,302,315965134,53671,1,238,10,0,1980-01-06T03:05:34
315965135,984075,336003,297912,315965097,719360,1,315965097,892946,1,3,1,335173,303,315965135,154081,1,241,10,0,1980-01-06T03:05:35
315965136,983866,337003,297912,315965097,719360,1,315965097,892946,1,3,1,335173,303,315965135,154081,1,244,10,0,1980-01-06T03:05:36
315965137,984075,338003,297912,315965097,719360,1,315965097,892946,1,3,1,337373,305,315965137,354084,1,247,10,0,1980-01-06T03:05:37
315965138,983685,339003,297912,315965097,719360,1,315965097,892946,1,3,1,338473,306,315965138,454080,1,250,10,0,1980-01-06T03:05:38
315965139,983687,340003,297912,315965097,719360,1,315965097,892946,1,3,1,338473,306,315965138,454080,1,253,10,0,1980-01-06T03:05:39
315965140,984075,341003,297912,315965097,719360,1,315965097,892946,1,3,1,338473,306,315965138,454080,1,0,10,0,1980-01-06T03:05:40
315965141,993543,342013,297912,315965097,719360,1,315965097,892946,1,3,1,341803,309,315965141,783661,1,3,10,0,1980-01-06T03:05:41
315965142,983904,343003,297912,315965097,719360,1,315965097,892946,1,3,1,341803,309,315965141,783661,1,6,10,0,1980-01-06T03:05:42
315965143,984052,344003,297912,315965097,719360,1,315965097,892946,1,3,1,342913,310,315965142,893682,1,9,10,0,1980-01-06T03:05:43
315965144,984075,345003,297912,315965097,719360,1,315965097,892946,1,3,1,342913,310,315965142,893682,1,12,10,0,1980-01-06T03:05:44
315965145,984075,346003,297912,315965097,719360,1,315965097,892946,1,3,1,345123,312,315965145,103698,1,15,10,0,1980-01-06T03:05:45
315965146,984081,347003,297912,315965097,719360,1,315965097,892946,1,3,1,346223,313,315965146,204086,1,18,10,0,1980-01-06T03:05:46
315965147,984071,348003,297912,315965097,719360,1,315965097,892946,1,3,1,346223,313,315965146,204086,1,21,10,0,1980-01-06T03:05:47
315965148,983723,349003,297912,315965097,719360,1,315965097,892946,1,3,1,348433,315,315965148,414088,1,24,10,0,1980-01-06T03:05:48
315965149,993934,350013,297912,315965097,719360,1,315965097,892946,1,3,1,349533,316,315965149,514080,1,27,10,0,1980-01-06T03:05:49
315965150,984075,351003,297912,315965097,719360,1,315965097,892946,1,3,1,349533,316,315965149,514080,1,30,10,0,1980-01-06T03:05:50
315965151,984079,352003,297912,315965097,719360,1,315965097,892946,1,3,1,351743,318,315965151,724084,1,33,10,0,1980-01-06T03:05:51
315965152,984727,353004,297912,315965097,719360,1,315965097,892946,1,3,1,352853,319,315965152,834102,1,36,10,0,1980-01-06T03:05:52
315965153,984071,354003,297912,315965097,719360,1,315965097,892946,1,3,1,352853,319,315965152,834102,1,39,10,0,1980-01-06T03:05:53
315965154,984072,355003,297912,315965097,719360,1,315965097,892946,1,3,1,353953,320,315965153,933690,1,42,10,0,1980-01-06T03:05:54
315965155,993596,356013,297912,315965097,719360,1,315965097,892946,1,3,1,353953,320,315965153,933690,1,45,10,0,1980-01-06T03:05:55
315965156,984072,357003,297912,315965097,719360,1,315965097,892946,1,3,1,356163,322,315965156,144075,1,48,10,0,1980-01-06T03:05:56
315965157,984071,358003,297912,315965097,719360,1,315965097,892946,1,3,1,357263,323,315965157,243756,1,51,10,0,1980-01-06T03:05:57
315965158,983702,359003,297912,315965097,719360,1,315965097,892946,1,3,1,358403,324,315965158,384080,1,54,10,0,1980-01-06T03:05:58
315965159,984071,360003,297912,315965097,719360,1,315965097,892946,1,3,1,359503,325,315965159,483728,1,57,10,0,1980-01-06T03:05:59
315965160,984071,361003,297912,315965097,719360,1,315965097,892946,1,3,1,360603,326,315965160,584098,1,60,10,0,1980-01-06T03:06:00
315965161,984074,362003,297912,315965097,719360,1,315965097,892946,1,3,1,361703,327,315965161,683731,1,63,10,0,1980-01-06T03:06:01
315965162,993685,363013,297912,315965097,719360,1,315965097,892946,1,3,1,362803,328,315965162,784095,1,66,10,0,1980-01-06T03:06:02
315965163,984067,364003,297912,315965097,719360,1,315965097,892946,1,3,1,362803,328,315965162,784095,1,69,10,0,1980-01-06T03:06:03
315965164,994337,365014,297912,315965097,719360,1,315965097,892946,1,3,1,363903,329,315965163,884087,1,72,10,0,1980-01-06T03:06:04
315965165,984067,366003,297912,315965097,719360,1,315965097,892946,1,3,1,365023,330,315965165,3687,1,75,10,0,1980-01-06T03:06:05
315965166,993583,367013,297912,315965097,719360,1,315965097,892946,1,3,1,366123,331,315965166,103710,1,78,10,0,1980-01-06T03:06:06
315965167,983685,368003,297912,315965097,719360,1,315965097,892946,1,3,1,366123,331,315965166,103710,1,81,10,0,1980-01-06T03:06:07
315965168,994329,369014,297912,315965097,719360,1,315965097,892946,1,3,1,368363,333,315965168,344081,1,84,10,0,1980-01-06T03:06:08
315965169,984098,370003,297912,315965097,719360,1,315965097,892946,1,3,1,369463,334,315965169,443733,1,87,10,0,1980-01-06T03:06:09
315965170,983659,371003,297912,315965097,719360,1,315965097,892946,1,3,1,370563,335,315965170,544118,1,90,10,0,1980-01-06T03:06:10
315965171,983683,372003,297912,315965097,719360,1,315965097,892946,1,3,1,371663,336,315965171,644110,1,93,10,0,1980-01-06T03:06:11
315965172,984082,373003,297912,315965097,719360,1,315965097,892946,1,3,1,372763,337,315965172,744091,1,96,10,0,1980-01-06T03:06:12
315965173,984071,374003,297912,315965097,719360,1,315965097,892946,1,3,1,372763,337,315965172,744091,1,99,10,0,1980-01-06T03:06:13
315965174,984075,375003,297912,315965097,719360,1,315965097,892946,1,3,1,373903,338,315965173,884245,1,102,10,0,1980-01-06T03:06:14
315965175,983667,376003,297912,315965097,719360,1,315965097,892946,1,3,1,375004,339,315965174,984713,1,105,10,0,1980-01-06T03:06:15
315965176,993596,377013,297912,315965097,719360,1,315965097,892946,1,3,1,376103,340,315965176,84095,1,108,10,0,1980-01-06T03:06:16
315965177,984067,378003,297912,315965097,719360,1,315965097,892946,1,3,1,377233,341,315965177,214085,1,111,10,0,1980-01-06T03:06:17
315965178,983663,379003,297912,315965097,719360,1,315965097,892946,1,3,1,378343,342,315965178,323737,1,114,10,0,1980-01-06T03:06:18
315965179,983667,380003,297912,315965097,719360,1,315965097,892946,1,3,1,378343,342,315965178,323737,1,117,10,0,1980-01-06T03:06:19
315965180,984071,381003,297912,315965097,719360,1,315965097,892946,1,3,1,380563,344,315965180,544099,1,120,10,0,1980-01-06T03:06:20
315965181,983657,382003,297912,315965097,719360,1,315965097,892946,1,3,1,381663,345,315965181,643795,1,123,10,0,1980-01-06T03:06:21
315965182,984075,383003,297912,315965097,719360,1,315965097,892946,1,3,1,382773,346,315965182,754087,1,126,10,0,1980-01-06T03:06:22
315965183,984067,384003,297912,315965097,719360,1,315965097,892946,1,3,1,382773,346,315965182,754087,1,129,10,0,1980-01-06T03:06:23
315965184,983663,385003,297912,315965097,719360,1,315965097,892946,1,3,1,382773,346,315965182,754087,1,132,10,0,1980-01-06T03:06:24
315965185,993591,386013,297912,315965097,719360,1,315965097,892946,1,3,1,382773,346,315965182,754087,1,135,10,0,1980-01-06T03:06:25
315965186,984083,387003,297912,315965097,719360,1,315965097,892946,1,3,1,386123,349,315965186,104075,1,138,10,0,1980-01-06T03:06:26
315965187,983682,388003,297912,315965097,719360,1,315965097,892946,1,3,1,387223,350,315965187,204079,1,141,10,0,1980-01-06T03:06:27
315965188,983668,389003,297912,315965097,719360,1,315965097,892946,1,3,1,388353,351,315965188,333667,1,144,10,0,1980-01-06T03:06:28
315965189,983683,390003,297912,315965097,719360,1,315965097,892946,1,3,1,388353,351,315965188,333667,1,147,10,0,1980-01-06T03:06:29
315965190,984075,391003,297912,315965097,719360,1,315965097,892946,1,3,1,388353,351,315965188,333667,1,150,10,0,1980-01-06T03:06:30
315965191,983964,392003,297912,315965097,719360,1,315965097,892946,1,3,1,391653,354,315965191,633717,1,153,10,0,1980-01-06T03:06:31
315965192,984084,393003,297912,315965097,719360,1,315965097,892946,1,3,1,391653,354,315965191,633717,1,156,10,0,1980-01-06T03:06:32
315965193,984078,394003,297912,315965097,719360,1,315965097,892946,1,3,1,391653,354,315965191,633717,1,159,10,0,1980-01-06T03:06:33
315965194,984067,395003,297912,315965097,719360,1,315965097,892946,1,3,1,391653,354,315965191,633717,1,162,10,0,1980-01-06T03:06:34
315965195,984083,396003,297912,315965097,719360,1,315965097,892946,1,3,1,394953,357,315965194,933737,1,165,10,0,1980-01-06T03:06:35
315965196,984083,397003,297912,315965097,719360,1,315965097,892946,1,3,1,396053,358,315965196,33675,1,168,10,0,1980-01-06T03:06:36
315965197,993539,398013,297912,315965097,719360,1,315965097,892946,1,3,1,397153,359,315965197,134076,1,171,10,0,1980-01-06T03:06:37
315965199,28708,399013,398589,315965198,570021,1,315965198,605223,1,4,1,398253,360,315965198,234079,1,174,10,0,1980-01-06T03:06:39
