time_s,time_us,time_steady,dna_temp,heater_is_on,seq,srcSystem,srcComponent,time_gregorian
315964888,875200,91395,17.05462646484375,0,50,13,0,1980-01-06T03:01:28
315964889,875200,92395,17.144378662109375,0,61,13,0,1980-01-06T03:01:29
315964890,875200,93395,17.233917236328125,0,75,13,0,1980-01-06T03:01:30
315964891,875200,94395,17.189208984375,0,86,13,0,1980-01-06T03:01:31
315964892,875200,95395,17.144378662109375,0,97,13,0,1980-01-06T03:01:32
315964893,875200,96395,17.09954833984375,0,110,13,0,1980-01-06T03:01:33
315964894,875200,97395,17.27862548828125,0,121,13,0,1980-01-06T03:01:34
315964895,875200,98395,17.05462646484375,0,133,13,0,1980-01-06T03:01:35
315964896,875200,99395,17.189208984375,0,146,13,0,1980-01-06T03:01:36
315964897,875200,100395,17.27862548828125,0,157,13,0,1980-01-06T03:01:37
315964898,875200,101395,17.09954833984375,0,168,13,0,1980-01-06T03:01:38
315964899,875200,102395,17.144378662109375,0,181,13,0,1980-01-06T03:01:39
315964900,875200,103395,17.144378662109375,0,193,13,0,1980-01-06T03:01:40
315964901,875200,104395,17.144378662109375,0,204,13,0,1980-01-06T03:01:41
315964902,875200,105395,17.233917236328125,0,217,13,0,1980-01-06T03:01:42
315964903,875200,106395,17.27862548828125,0,228,13,0,1980-01-06T03:01:43
315964904,875200,107395,17.189208984375,0,239,13,0,1980-01-06T03:01:44
315964905,875200,108395,17.189208984375,0,253,13,0,1980-01-06T03:01:45
315964906,875200,109395,17.144378662109375,0,8,13,0,1980-01-06T03:01:46
315964907,875200,110395,17.09954833984375,0,19,13,0,1980-01-06T03:01:47
315964908,875200,111395,17.27862548828125,0,32,13,0,1980-01-06T03:01:48
315964909,875200,112395,17.233917236328125,0,43,13,0,1980-01-06T03:01:49
315964910,875200,113395,17.189208984375,0,55,13,0,1980-01-06T03:01:50
315964911,875200,114395,17.189208984375,0,68,13,0,1980-01-06T03:01:51
315964912,875200,115395,17.233917236328125,0,79,13,0,1980-01-06T03:01:52
315964913,875200,116395,17.189208984375,0,90,13,0,1980-01-06T03:01:53
315964914,875200,117395,17.323272705078125,0,103,13,0,1980-01-06T03:01:54
315964915,875200,118395,17.27862548828125,0,115,13,0,1980-01-06T03:01:55
315964916,875200,119395,17.323272705078125,0,126,13,0,1980-01-06T03:01:56
315964917,875200,120395,17.323272705078125,0,139,13,0,1980-01-06T03:01:57
315964918,875200,121395,17.323272705078125,0,150,13,0,1980-01-06T03:01:58
315964919,875200,122395,17.36785888671875,0,161,13,0,1980-01-06T03:01:59
315964920,875200,123395,17.36785888671875,0,175,13,0,1980-01-06T03:02:00
315964921,875200,124395,17.45684814453125,0,186,13,0,1980-01-06T03:02:01
315964922,875200,125395,17.36785888671875,0,197,13,0,1980-01-06T03:02:02
315964923,875200,126395,17.27862548828125,0,210,13,0,1980-01-06T03:02:03
315964924,875200,127395,17.412384033203125,0,221,13,0,1980-01-06T03:02:04
315964925,875200,128395,17.27862548828125,0,233,13,0,1980-01-06T03:02:05
